id,close,high,low,open,vp,vwap,previous,volume,DATE
60caed17b6c609ad7ca06739,44.35,44.5,44.1,44.1,0,44.35,44.1,3651900,2021-06-17
60c99b97b6c609ad7c9eda94,44.1,44.45,43.5,43.7,0,44.1,44.15,1135800,2021-06-16
60c84a17b6c609ad7c9d6c86,44.15,44.25,43.75,43.75,0,44.15,43.9,1340400,2021-06-15
60c6f896b6c609ad7c9befee,43.9,44.25,43.5,44,0,43.9,44.05,1413700,2021-06-14
60c30416b6c609ad7c97885b,44.05,44.25,43.85,44.25,0,44.05,44.15,2649700,2021-06-11
60c1b297b6c609ad7c962e89,44.15,44.35,44,44,0,44.15,44,2145500,2021-06-10
60c06116b6c609ad7c9455bc,44,44.4,43.85,44.4,0,44,43.95,2660700,2021-06-09
60bf0f97b6c609ad7c929918,43.95,44.25,43.5,43.5,0,43.95,43,3027700,2021-06-08
60bdbe17b6c609ad7c90e596,43,43.45,42.5,42.5,0,43,42.85,1278600,2021-06-07
60b9c997b6c609ad7c8c7b03,42.85,43,42,42,0,42.85,42.3,3440400,2021-06-04
60b87817b6c609ad7c8aff59,42.3,42.65,42,42.65,0,42.3,42.7,5989900,2021-06-03
60b72696b6c609ad7c897e47,42.7,42.95,42,42.5,0,42.7,42.2,2807000,2021-06-02
60b48397b6c609ad7c86beb6,42.2,43,42.05,43,0,42.2,43,613000,2021-05-31
60b08f17b6c609ad7c82b8a3,43,43.4,42.85,43.4,0,43,43.5,1668700,2021-05-28
60af3d97b6c609ad7c810d52,43.5,43.95,43,43.55,0,43.5,43.55,5634200,2021-05-27
60adec18b6c609ad7c7f6f95,43.55,43.95,42.2,42.2,0,43.55,42.05,4250600,2021-05-26
60ac9a97b6c609ad7c7d51aa,42.05,42.5,42,42,0,42.05,42.45,268000,2021-05-25
60ab4917b6c609ad7c7b6827,42.45,44,41.5,41.55,0,42.45,41.5,2597100,2021-05-24
60a75497b6c609ad7c77ca09,41.5,42,40.5,40.65,0,41.5,41.05,338300,2021-05-21
60a60317b6c609ad7c76673e,41.05,41.4,40.5,41.05,0,41.05,41.05,1218700,2021-05-20
60a4b197b6c609ad7c74e83c,41.05,41.4,40.9,40.9,0,41.05,40.95,711500,2021-05-19
60a36017b6c609ad7c73798f,40.95,41.5,40.2,40.9,0,40.95,40.9,1127200,2021-05-18
60a20e97b6c609ad7c721c99,40.9,41,40.05,40.85,0,40.9,40.95,1215800,2021-05-17
609cc897b6c609ad7c6d44e5,40.95,41.85,40,40.8,0,40.95,40.65,3482900,2021-05-13
609b7716b6c609ad7c6bbccb,40.65,41.5,40.5,41.25,0,40.65,41.05,72300,2021-05-12
609a2597b6c609ad7c6a1b71,41.05,41.4,40.05,40.05,0,41.05,40.85,4871100,2021-05-11
6098d416b6c609ad7c68b7c4,40.85,41,40.7,40.7,0,40.85,40.75,11701400,2021-05-10
6094df97b6c609ad7c65313d,40.75,40.85,40,40.3,0,40.75,40.3,3490100,2021-05-07
6093870eb6c609ad7c63a76e,40.4,40.6,40,40,0,40.4,39.85,2172700,2021-05-06
6092358fb6c609ad7c622a2c,39.8,40.45,39.5,39.5,0,39.8,39.55,155900,2021-05-05
6090e40fb6c609ad7c60b54a,39.6,40,39.25,39.5,0,39.6,39.3,237900,2021-05-04
608f928eb6c609ad7c5f3704,39.3,39.5,39.05,39.5,0,39.3,39.15,485900,2021-05-03
608b9e0eb6c609ad7c5b7865,39.1,39.5,39,39.5,0,39.1,39,63900,2021-04-30
608a4c8eb6c609ad7c59fb76,39.15,39.15,39,39.1,0,39.15,39.45,1242200,2021-04-29
6088fb0fb6c609ad7c586a48,39.5,39.5,39,39.05,0,39.5,39.15,209700,2021-04-28
6087a98fb6c609ad7c56d4ea,39.1,40,39.1,40,0,39.1,39.1,801400,2021-04-27
608656e3b6c609ad7c552f4a,39.05,39.25,38.6,39.05,0,39.05,39.1,1070200,2021-04-26
6082638fb6c609ad7c512654,39.05,39.2,38,38,0,39.05,37.95,2922000,2021-04-23
608110e3b6c609ad7c4f8de7,38,39,37.8,39,0,38,39.25,1840300,2021-04-22
607fc090b6c609ad7c4df1af,38.6,39.9,38.6,39.35,0,38.6,39.25,6286600,2021-04-21
607e6f0fb6c609ad7c4c7c81,39.35,39.85,38.75,38.8,0,39.35,38.8,1839100,2021-04-20
607d1c64b6c609ad7c4affe4,39,39,38.55,38.95,0,39,38.85,368600,2021-04-19
6079290fb6c609ad7c476b57,38.95,38.95,38.5,38.5,0,38.95,38.55,105000,2021-04-16
6077d78fb6c609ad7c45cd8e,38.5,39,38.35,38.35,0,38.5,38.3,303500,2021-04-15
6076860fb6c609ad7c443a16,38.25,39,38.05,38.1,0,38.25,38.05,1383600,2021-04-14
6075348eb6c609ad7c4295ac,38,38.4,37.6,38,0,38,37.7,433900,2021-04-13
6073e30fb6c609ad7c40cab0,38.5,38.5,37.3,37.5,0,38.5,37.7,1379800,2021-04-12
606fee8fb6c609ad7c3cbe84,37.95,38,37.5,37.6,0,37.95,37.5,215900,2021-04-09
606e9d0fb6c609ad7c3afad4,37.5,38.7,37,37,0,37.5,38.3,261000,2021-04-08
606d4b8eb6c609ad7c394021,38.5,39,37.5,39,0,38.5,39,104100,2021-04-07
606bfa0eb6c609ad7c379b9d,38.95,39.5,38.5,39.5,0,38.95,39.05,301000,2021-04-06
6065628eb6c609ad7c3128cb,39.05,39.8,38.25,38.5,0,39.05,37.95,1601600,2021-04-01
6064110fb6c609ad7c2f963e,38,38,37.55,38,0,38,37.95,1228800,2021-03-31
6062be63b6c609ad7c2e187b,38,38.2,37.65,38,0,38,37.55,4844500,2021-03-30
60616e0eb6c609ad7c2cc60b,38,38.75,37,38.75,0,38,41,4295800,2021-03-29
605d7863b6c609ad7c290785,41,41.55,41,41.5,0,41,41.85,1196200,2021-03-26
605c26e4b6c609ad7c277ac1,41.7,42,40.75,41.95,0,41.7,42,2959300,2021-03-25
605add97b6c609ad7c25fdbe,42,42,41.25,42,0,42,41.65,3265000,2021-03-24
60598c17b6c609ad7c246d04,41.65,42,41,41.8,0,41.65,41.4,259900,2021-03-23
60583a97b6c609ad7c22ed3b,41.4,42,40,41.75,0,41.4,41.65,2273300,2021-03-22
60544616b6c609ad7c1eedf4,41.65,42,38.85,41.55,0,41.65,41.75,1968100,2021-03-19
6052f497b6c609ad7c1d9467,41.75,42.35,40.2,40.2,0,41.75,40.25,1203800,2021-03-18
6051a316b6c609ad7c1c31f5,40.25,40.5,40,40,0,40.25,40.05,174300,2021-03-17
60505196b6c609ad7c1acfde,40.05,41,40,41,0,40.05,40,2015800,2021-03-16
604f0017b6c609ad7c18df91,40,40.25,39.7,40,0,40,40,679800,2021-03-15
604b0b96b6c609ad7c13718b,40,40.5,39.5,39.5,0,40,39.35,637000,2021-03-12
6049ba16b6c609ad7c1105ad,39.35,39.45,39.15,39.4,0,39.35,38.65,1385700,2021-03-11
60486897b6c609ad7c0f53ed,38.65,39.3,38.2,38.2,0,38.65,38.05,3060700,2021-03-10
60471716b6c609ad7c0d999e,38.05,38.2,37.85,38.2,0,38.05,38,1195300,2021-03-09
6041d117b6c609ad7c07cc6a,38.05,38.15,37.5,37.5,0,38.05,37.85,1257600,2021-03-05
60407f96b6c609ad7c06438d,37.85,38,37.5,38,0,37.85,37.85,646700,2021-03-04
603f2e16b6c609ad7c048a1b,37.85,38.2,37.5,37.85,0,37.85,38,254000,2021-03-03
603ddc96b6c609ad7c02e437,38,38,37.85,38,0,38,37.9,1657000,2021-03-02
603c8b17b6c609ad7c017528,37.9,38.2,37.75,37.9,0,37.9,37.9,397900,2021-03-01
60389697b6c609ad7cfd64a5,37.9,38.2,37.7,37.9,0,37.9,37.95,2037400,2021-02-26
60374516b6c609ad7cfbf39d,37.95,38.2,37.8,38.2,0,37.95,37.95,420700,2021-02-25
6035f397b6c609ad7cf9fbf4,37.95,38.2,37.5,38.2,0,37.95,38.2,198400,2021-02-24
6034a216b6c609ad7cf8685f,38.2,38.55,38.05,38.15,0,38.2,38.2,2042300,2021-02-23
60335096b6c609ad7cf6b5f8,38.2,38.5,38.05,38.2,0,38.2,38.45,1028600,2021-02-22
602f5c17b6c609ad7cf2c5e7,38.45,38.7,38.35,38.55,0,38.45,38.35,335500,2021-02-19
602e0a97b6c609ad7cf161d4,38.35,39,38.05,39,0,38.35,38.55,3781500,2021-02-18
602cb917b6c609ad7cef98ad,38.55,39,38.05,38.05,0,38.55,39,1117200,2021-02-17
602b6797b6c609ad7cedf019,39,39.7,38,38,0,39,38,1555800,2021-02-16
602a1616b6c609ad7cec66d6,38,38.5,37.95,38,0,38,37.85,255600,2021-02-15
60262196b6c609ad7ce7edbd,37.85,38,37.5,37.55,0,37.85,37.8,115000,2021-02-12
6024d016b6c609ad7ce66079,37.8,38,37.5,37.6,0,37.8,37.5,2278300,2021-02-11
60237e96b6c609ad7ce45549,37.5,37.7,37.2,37.25,0,37.5,37.15,1258100,2021-02-10
60222d16b6c609ad7ce25bc2,37.15,37.5,37,37.4,0,37.15,37.05,200700,2021-02-09
6020db97b6c609ad7ce0c2bb,37.05,37.45,37,37.45,0,37.05,37.25,62900,2021-02-08
601ce717b6c609ad7cdcce76,37.25,37.25,36.9,37.2,0,37.25,37.2,938300,2021-02-05
601b9596b6c609ad7cdb1d62,37.2,37.25,36.9,37,0,37.2,37.2,3033500,2021-02-04
601a3d0fb6c609ad7cd9b53c,37.2,37.25,36.8,37.2,0,37.2,37.25,546000,2021-02-03
6018f16fb6c609ad7cd7ea88,37.1,37.3,37,37.2,0,37.1,37.2,5804300,2021-02-02
60179a0fb6c609ad7cd63f9b,37.2,37.4,36.75,36.95,0,37.2,36.5,1357800,2021-02-01
6013a464b6c609ad7cd1af66,36.6,36.8,36.35,36.55,0,36.6,36.5,6281500,2021-01-29
6012540fb6c609ad7cd024ca,36.3,36.75,36.3,36.6,0,36.3,36.75,3623100,2021-01-28
6011028fb6c609ad7ccf0131,36.5,36.75,36.5,36.5,0,36.5,36.75,5831400,2021-01-27
600fba6eb6c609ad7cce28a3,36.5,37,36.5,36.85,0,36.5,36.85,1477700,2021-01-26
600e5e9fb6c609ad7ccd37a0,36.85,37.25,36.7,37.25,0,36.85,37.2,1644000,2021-01-25
600a8027b6c609ad7ccb2b38,37.25,37.25,36.8,37,0,37.25,37.15,3044400,2021-01-22
6009198eb6c609ad7cc9d848,36.75,37.25,36.65,37,0,36.75,37.25,3874700,2021-01-21
6007c80fb6c609ad7cc8e7ef,36.95,37.6,36.65,36.7,0,36.95,36.55,3364000,2021-01-20
600675a0b6c609ad7cc808db,36.7,36.7,36.05,36.7,0,36.7,36.7,2013500,2021-01-19
6005241fb6c609ad7cc74a69,36.05,37,36.05,37,0,36.05,36.9,84200,2021-01-18
6001308eb6c609ad7cc5252b,36.75,37.5,36.7,36.95,0,36.75,36.95,6531200,2021-01-15
5fffdf0eb6c609ad7cc4416d,37.05,37.25,36.2,36.2,0,37.05,36.7,2701000,2021-01-14
5ffe8c9fb6c609ad7cc36998,36.7,36.85,36.45,36.45,0,36.7,36.1,1671500,2021-01-13
5ffd3b1fb6c609ad7cc292ff,36.3,36.45,36,36,0,36.3,36,1588200,2021-01-12
5ffbe99fb6c609ad7cc1d104,36,36.45,36,36.45,0,36,36,314600,2021-01-11
5ff809fbb6c609ad7cc00735,36.45,36.45,35.8,36.45,0,36.45,36,884600,2021-01-08
5ff5521fb6c609ad7cbe9382,36,36.15,35.75,36,0,36,36.05,4349400,2021-01-06
5ff4009fb6c609ad7cbd9c5c,36,36.5,35.95,36,0,36,36.25,879200,2021-01-05
5ff2c076b6c609ad7cbcb8dc,35.55,36.5,35.55,36.5,0,35.55,36.55,1955500,2021-01-04
5fed6a0fb6c609ad7cba33bd,36.5,37,36.2,36.35,0,36.5,36.3,227600,2020-12-31
5fec17a0b6c609ad7cb95ad2,36.5,37,35.5,36,0,36.5,35.1,580200,2020-12-30
5feac70fb6c609ad7cb8a1d3,35.3,35.4,34.85,35,0,35.3,35,26900,2020-12-29
5fe9749fb6c609ad7cb7e52c,35,35.3,34.75,35.3,0,35,34.65,19900,2020-12-28
5fe42f8fb6c609ad7cb53896,35.2,35.2,34.6,35,0,35.2,34.6,3020400,2020-12-24
5fe2dd1fb6c609ad7cb46bcd,34.8,34.8,34.6,34.8,0,34.8,34.6,1069600,2020-12-23
5fe1ac7db6c609ad7cb384e6,34.8,35,34.05,34.5,0,34.8,34.6,2497000,2020-12-22
5fe03b0eb6c609ad7cb2aa42,34.5,35.2,34.1,34.75,0,34.5,34.55,784300,2020-12-21
5fdc459fb6c609ad7cb0d74e,35,35,34.5,34.5,0,35,34,2341100,2020-12-18
5fdaf41fb6c609ad7cb024ae,34,34.5,33.8,34.5,0,34,34.65,881700,2020-12-17
5fd9a29fb6c609ad7caf38d6,34.65,35,34.5,34.85,0,34.65,35,4099900,2020-12-16
5fd8511fb6c609ad7cae7173,34.95,35,34.75,34.75,0,34.95,35,3311600,2020-12-15
5fd6ff9fb6c609ad7cad8736,34.9,35,34.8,34.95,0,34.9,35,874900,2020-12-14
5fd30b1fb6c609ad7cabd45d,34.95,35.2,34.95,35.2,0,34.95,34.7,3206000,2020-12-11
5fd1b99fb6c609ad7cab0256,35.2,35.2,34.6,34.75,0,35.2,34.7,3749400,2020-12-10
5fd0681fb6c609ad7caa28bb,34.7,34.85,34.55,34.8,0,34.7,34.7,4916400,2020-12-09
5fcf169fb6c609ad7ca94d90,34.7,34.9,34.5,34.9,0,34.7,34.75,9017900,2020-12-08
5fcdc60eb6c609ad7ca8620d,34.75,35.45,34.5,35.45,0,34.75,35.05,81500,2020-12-07
5fc9d09fb6c609ad7ca66231,35,35.5,34.6,35.5,0,35,35.4,223900,2020-12-04
5fc87f1fb6c609ad7ca55410,35.3,35.7,35.05,35.7,0,35.3,35.3,3859200,2020-12-03
5fc72d9fb6c609ad7ca4642e,35.5,35.7,35,35.05,0,35.5,35.05,8551000,2020-12-02
5fc5dc1fb6c609ad7ca39944,35.05,35.5,35,35.5,0,35.05,34.6,171900,2020-12-01
5fc48a9fb6c609ad7ca2b802,35.1,35.5,34.4,34.95,0,35.1,34.4,15514500,2020-11-30
5fc0961fb6c609ad7ca09692,34.05,35.6,34,35.6,0,34.05,35.55,6029100,2020-11-27
5fbf449fb6c609ad7c9faef2,35.5,36,35.5,35.65,0,35.5,35.65,1657800,2020-11-26
5fbdf31fb6c609ad7c9ed278,36,36.5,35.65,36.5,0,36,35.65,1232600,2020-11-25
5fbca19fb6c609ad7c9dedb5,35.65,36.65,35.6,35.7,0,35.65,35.55,4735100,2020-11-24
5fbb501fb6c609ad7c9cf924,35.7,35.7,35.35,35.7,0,35.7,35.35,669500,2020-11-23
5fb75b9fb6c609ad7c9b1839,35,35.95,35,35.95,0,35,35.95,3350500,2020-11-20
5fb60a1fb6c609ad7c9a2af4,35.9,36.5,34.5,36.4,0,35.9,36.3,5324700,2020-11-19
5fb4b89fb6c609ad7c9934c1,36.4,36.65,36.1,36.5,0,36.4,36.55,445600,2020-11-18
5fb3671eb6c609ad7c980951,36.5,37,36.35,36.8,0,36.5,36.75,172800,2020-11-17
5fb2159fb19b0b519a4c9435,36.55,37.1,36.5,37,0,36.55,36.8,2818200,2020-11-16
5fae220eb19b0b519a4a9bf5,37.05,37.25,36,36,0,37.05,36,1673800,2020-11-13
5faccf9eb19b0b519a4991eb,36,36.3,35.2,36.1,0,36,35.95,2985200,2020-11-12
5fab7e1fb19b0b519a48c0f8,36,36,35.5,35.5,0,36,35,436300,2020-11-11
5faa2c9fb19b0b519a4800fd,35.05,35.95,34.05,34.05,0,35.05,34.4,2394200,2020-11-10
5fa8dc0eb19b0b519a474027,34.9,35.5,34,35.4,0,34.9,35,110600,2020-11-09
5fa4e69fb19b0b519a458751,34,35.45,34,35,0,34,34.65,3421800,2020-11-06
5fa3951fb19b0b519a44d12f,35,35,33.5,33.65,0,35,32.8,1814900,2020-11-05
5fa2439fb19b0b519a441321,33.5,34.25,32.75,33.75,0,33.5,32.75,2369200,2020-11-04
5fa0f220b19b0b519a43441e,32.75,33.75,32.65,33.75,0,32.75,33.35,2737600,2020-11-03
5f9fa09fb19b0b519a4280a9,33,33.8,32.95,33.8,0,33,33.9,1092100,2020-11-02
5f9bac1fb19b0b519a40e820,33.6,34.2,33.6,34.2,0,33.6,34,1043000,2020-10-30
5f9a5b8eb19b0b519a401432,34.2,34.35,34,34.3,0,34.2,34.35,1542800,2020-10-29
5f99091fb19b0b519a3f5a5f,34.35,34.5,34.3,34.4,0,34.35,34.4,1132500,2020-10-28
5f97b88fb19b0b519a3eacb5,34.1,34.5,34,34,0,34.1,34.5,873000,2020-10-27
5f966bbfb19b0b519a3df073,34.2,34.5,34.1,34.5,0,34.2,34.35,1955000,2020-10-26
5f9273bcb19b0b519a3bec29,34.5,34.5,34,34.5,0,34.5,34.5,38700,2020-10-23
5f91210fb19b0b519a3b1b2d,34.5,34.5,34.4,34.45,0,34.5,34.55,412500,2020-10-22
5f8fcf8fb19b0b519a3a60ef,34.5,34.9,34.45,34.9,0,34.5,34.55,331600,2020-10-21
5f8d2b9fb19b0b519a38ed2e,34.3,35.5,34,35.5,0,34.3,34.95,2973400,2020-10-19
5f89380eb19b0b519a36e866,34.45,35.5,34,35,0,34.45,34.9,291000,2020-10-16
5f87e59fb19b0b519a362592,35,35.2,34.75,35,0,35,35,113200,2020-10-15
5f869420b19b0b519a354a4f,35,35.55,34.9,35.55,0,35,35,1284600,2020-10-14
5f85429fb19b0b519a349eb3,35,35.5,34.8,35,0,35,35,1100300,2020-10-13
5f83f11fb19b0b519a33df37,35,35.95,34.8,35.95,0,35,34.9,829500,2020-10-12
5f7ffc9fb19b0b519a31f0fa,35.25,35.8,34.5,34.5,0,35.25,34.1,3404500,2020-10-09
5f7eab1fb19b0b519a3122c0,34.3,35,34,34.9,0,34.3,35,2262900,2020-10-08
5f7d59a0b19b0b519a305dc9,35,35.5,34.9,35.4,0,35,35.5,1606000,2020-10-07
5f7c081fb19b0b519a2f9043,35.4,35.6,35.4,35.5,0,35.4,35.5,78600,2020-10-06
5f7ab78fb19b0b519a2ec9f0,35.5,36.3,35.2,36.3,0,35.5,35.95,338900,2020-10-05
5f76c21fb19b0b519a2d11a9,35.1,36.5,35,36.5,0,35.1,36.5,346300,2020-10-02
5f75709fb19b0b519a2c1028,36.4,36.7,36.3,36.7,0,36.4,36.7,81600,2020-10-01
5f741f1fb19b0b519a2b327d,36.7,38.1,36.5,38.1,0,36.7,36.65,1118000,2020-09-30
5f72cd9fb19b0b519a2a6d5c,36.5,38,36.1,37.4,0,36.5,37.35,1459000,2020-09-29
5f717c1fb19b0b519a2991c2,37.25,37.75,36.75,36.75,0,37.25,36.1,540800,2020-09-28
5f6d87a0b19b0b519a27a6da,36.1,37,35.85,37,0,36.1,35.65,691500,2020-09-25
5f6c361fb19b0b519a26bfa8,36.9,36.9,35.45,35.8,0,36.9,35.85,28380900,2020-09-24
5f6ae49fb19b0b519a25ccdd,35.7,36,35.7,36,0,35.7,36,2687500,2020-09-23
5f69931fb19b0b519a24ac52,36,36,35.75,36,0,36,36,2417800,2020-09-22
5f68419fb19b0b519a23a32e,36,36.85,36,36,0,36,36.15,1514900,2020-09-21
5f644d1fb19b0b519a214265,36,36.5,36,36.5,0,36,36.05,3286100,2020-09-18
5f62fb9fb19b0b519a1fde7b,36.5,37,36,36.95,0,36.5,36.95,2788700,2020-09-17
5f61aa1fb19b0b519a1ef06b,36.95,37,36.85,36.95,0,36.95,36.95,160200,2020-09-16
5f60589fb19b0b519a1de858,37.05,37.05,36.5,37,0,37.05,36.85,1094700,2020-09-15
5f5f071fb19b0b519a1cde24,37,37,36,36.9,0,37,37,493600,2020-09-14
5f5b1a9cb19b0b519a1a8e58,36.5,37.05,36.5,36.6,0,36.5,36.9,3425100,2020-09-11
5f59c596b19b0b519a19142c,37,37.05,36.5,0,0,37,36,0,2020-09-10
5f58779db19b0b519a17e865,37,37,35,0,0,37,35,0,2020-09-09
5f571e20b19b0b519a16ba56,35.3,36,34.8,0,0,35.3,35,0,2020-09-08
5f55d120b19b0b519a1594d8,35.5,35.5,34.05,34.2,0,35.5,35.65,348400,2020-09-07
5f51e272b19b0b519a12dee8,35.5,36.95,34,36.95,0,35.5,37.05,0,2020-09-04
5f5090f1b19b0b519a11d690,37,37.7,36.75,37,0,37,37.1,0,2020-09-03
5f4f3611b19b0b519a10d2b3,37.4,37.5,37,0,0,37.4,37,0,2020-09-02
5f4de492b19b0b519a0fc873,37.15,37.15,36.7,0,0,37.15,36.65,0,2020-09-01
5f4c9b4fb19b0b519a0ec744,36.75,37,36.5,0,0,36.75,36.45,0,2020-08-31
5f48a0eab19b0b519a0c8c1b,36.5,36.95,36,36.45,0,36.5,36.45,0,2020-08-28
5f47541ab19b0b519a0b7f9e,36.3,37,35.5,36,0,36.3,34.8,0,2020-08-27
5f46061eb19b0b519a0a7271,35.5,35.5,34.25,0,0,35.5,34.05,0,2020-08-26
5f44ac6ab19b0b519a096cc7,34.25,34.5,33.65,34.5,0,34.25,33.65,0,2020-08-25
5f4361f5b19b0b519a08742d,33.95,33.95,33.5,33.95,0,33.95,32.95,0,2020-08-24
5f3f6795b19b0b519a065cb5,33.5,33.5,32.5,33,0,33.5,32.7,0,2020-08-21
5f3e11abb19b0b519a05107a,32.55,32.8,32,32.5,0,32.55,31.7,0,2020-08-20
5f3cc247b19b0b519a03e607,32,32,30.7,0,0,32,30.8,0,2020-08-19
5f3b71eab19b0b519a02d00e,30.9,31.5,30.25,0,0,30.9,30.25,0,2020-08-18
5f3a22c2b19b0b519a01d33f,30.9,30.9,29,0,0,30.9,28.75,0,2020-08-17
5f3628adb19b0b519aff9ce1,29.6,30.9,28.5,0,0,29.6,28.1,0,2020-08-14
5f34e047b19b0b519afe5088,28.75,30,28,0,0,28.75,29.35,0,2020-08-13
5f33869db19b0b519afd476a,29.4,30,29,29.75,0,29.4,29.9,0,2020-08-12
5f324a2bb19b0b519afc77a3,29.9,31,29.85,31,0,29.9,31.2,0,2020-08-11
5f30ee21b19b0b519afb843e,31,31.95,31,31.95,0,31,31.5,0,2020-08-10
5f2cf3cbb19b0b519af955bd,31.5,32.4,31,31,0,31.5,29.95,0,2020-08-07
5f2b9feab19b0b519af83eed,29.95,31.8,29.5,0,0,29.95,31.35,0,2020-08-06
5f2a51f0b19b0b519af71fc8,31,32,31,31.8,0,31,31.95,0,2020-08-05
5f2902c6b19b0b519af5ed1b,32,32.55,31.85,0,0,32,32.4,0,2020-08-04
5f27adcbb19b0b519af4fa05,32,32.7,32,32.65,0,32,32.55,0,2020-08-03
5f2110acb19b0b519af06c8c,32.65,33,32.55,0,0,32.65,32.6,0,2020-07-29
5f1fbf2bb19b0b519aef6494,32.75,32.75,32,32.5,0,32.75,32.5,0,2020-07-28
5f1e792bb19b0b519aee7467,32.5,32.75,32,0,0,32.5,32.5,0,2020-07-27
5f1a8252b19b0b519aec0bc6,32.45,32.5,31.8,0,0,32.45,31.85,0,2020-07-24
5f19344bb19b0b519aeaf32f,31.8,32.8,31.75,0,0,31.8,31.75,0,2020-07-23
5f17da96b19b0b519ae9f2e4,31.8,32.8,31.6,0,0,31.8,33,0,2020-07-22
5f168ca6b19b0b519ae8f948,32.8,33.7,32.7,0,0,32.8,33.85,0,2020-07-21
5f153c47b19b0b519ae80d46,33.85,34,33.6,0,0,33.85,34,0,2020-07-20
5f1141e9b19b0b519ae5fdf3,33.95,34.5,33.5,0,0,33.95,34.2,0,2020-07-17
5f0fed2eb19b0b519ae4e00b,34.2,34.4,34.1,0,0,34.2,34.4,0,2020-07-16
5f0e9dc9b19b0b519ae3b54d,34.35,34.5,34,0,0,34.35,34,0,2020-07-15
5f0d50eeb19b0b519ae2aba7,34.35,34.45,32.75,32.75,0,34.35,33.05,0,2020-07-14
5f0bfd16b19b0b519ae1a55b,34,34,32.75,0,0,34,31.85,0,2020-07-13
5f080d51b19b0b519adf7a2d,32.8,32.8,31.3,0,0,32.8,31.5,0,2020-07-10
5f06be1eb19b0b519ade65ea,31.25,32.75,30.5,0,0,31.25,32.75,0,2020-07-09
5f0590f6b19b0b519add841f,32.5,33,32.5,0,0,32.5,32.85,0,2020-07-08
5f041371b19b0b519adc4747,32.85,33.65,32.85,33.65,0,32.85,32.9,0,2020-07-07
5f02c61ab19b0b519adb5072,33.4,33.65,32.9,0,0,33.4,32.85,0,2020-07-06
5efeca91b19b0b519ad93a0e,33,34,32.65,34,0,33,33,0,2020-07-03
5efd8280b19b0b519ad821f4,33,34.65,32.8,0,0,33,34.7,0,2020-07-02
5efc2c42b19b0b519ad6f822,33.95,34.75,33.9,34.75,0,33.95,34.7,0,2020-07-01
5efae7a7b19b0b519ad5e9ee,34,35.9,34,35.9,0,34,35.1,0,2020-06-30
5ef99ae1b19b0b519ad4b6af,35,35.2,35,0,0,35,35.05,0,2020-06-29
5ef59728b19b0b519ad28682,35.1,35.9,34.9,0,0,35.1,34.95,0,2020-06-26
5ef4492bb19b0b519ad16ea8,35,35,34.8,0,0,35,34.9,0,2020-06-25
5ef3129fb19b0b519ad06899,34.85,35.4,34.8,35,0,34.85,34.95,0,2020-06-24
5ef1a3c8b19b0b519acebcfa,35.25,35.7,34.8,0,0,35.25,35.65,0,2020-06-23
