id,close,high,low,open,vp,vwap,previous,volume,DATE
60f7c017b6c609ad7cd0e2d6,1500,0,0,0,0,1500,1500,0,2021-07-21
60f5322eb6c609ad7cce49d2,1500,0,0,0,0,1500,1500,0,2021-07-19
60f12897b6c609ad7cca8522,1500,0,0,0,0,1500,1500,0,2021-07-16
60efd717b6c609ad7cc905c6,1500,0,0,0,0,1500,1500,0,2021-07-15
60ee8597b6c609ad7cc79922,1500,0,0,0,0,1500,1500,0,2021-07-14
60ed3417b6c609ad7cc631cc,1500,0,0,0,0,1500,1500,0,2021-07-13
60ebe297b6c609ad7cc4ab4c,1500,0,0,0,0,1500,1500,0,2021-07-12
60e7ee16b6c609ad7cc0cc76,1500,0,0,0,0,1500,1500,0,2021-07-09
60e69c96b6c609ad7cbf43e4,1500,0,0,0,0,1500,1500,0,2021-07-08
60e54b17b6c609ad7cbdcacd,1500,0,0,0,0,1500,1500,0,2021-07-07
60e3f996b6c609ad7cbc13a8,1500,0,0,0,0,1500,1500,0,2021-07-06
60e2a817b6c609ad7cba5582,1500,0,0,0,0,1500,1500,0,2021-07-05
60deb397b6c609ad7cb6a87f,1500,0,0,0,0,1500,1500,0,2021-07-02
60dd6216b6c609ad7cb53474,1500,0,0,0,0,1500,1500,0,2021-07-01
60dc1097b6c609ad7cb3b36b,1500.01,0,0,0,0,1500.01,1500,0,2021-06-30
60dabf16b6c609ad7cb1bf9c,1500.01,0,0,0,0,1500.01,1500,0,2021-06-29
60d96d97b6c609ad7cafbecc,1500.01,0,0,0,0,1500.01,1500,0,2021-06-28
60d57917b6c609ad7cab674d,1500.01,0,0,0,0,1500.01,1500,0,2021-06-25
60d42796b6c609ad7ca9a37a,1500.01,0,0,0,0,1500.01,1500,0,2021-06-24
60d2d617b6c609ad7ca83bf0,1500.01,0,0,0,0,1500.01,1500,0,2021-06-23
60d18496b6c609ad7ca6dd9a,1500.01,0,0,0,0,1500.01,1500,0,2021-06-22
60d03317b6c609ad7ca57a67,1500.01,0,0,0,0,1500.01,1500,0,2021-06-21
60cc3e97b6c609ad7ca1e3c7,1500.01,0,0,0,0,1500.01,1500,0,2021-06-18
60caed17b6c609ad7ca06770,1500.01,0,0,0,0,1500.01,1500,0,2021-06-17
60c99b97b6c609ad7c9edaca,1500.01,0,0,0,0,1500.01,1500,0,2021-06-16
60c84a17b6c609ad7c9d6cbc,1500.01,0,0,0,0,1500.01,1500,0,2021-06-15
60c6f896b6c609ad7c9bf024,1500.01,0,0,0,0,1500.01,1500,0,2021-06-14
60c30416b6c609ad7c978891,1500.01,0,0,0,0,1500.01,1500,0,2021-06-11
60c1b297b6c609ad7c962ebf,1500.01,0,0,0,0,1500.01,1500,0,2021-06-10
60c06116b6c609ad7c9455f5,1500.01,0,0,0,0,1500.01,1500,0,2021-06-09
60bf0f97b6c609ad7c92994a,1500.01,0,0,0,0,1500.01,1500,0,2021-06-08
60bdbe17b6c609ad7c90e5cc,1500.01,0,0,0,0,1500.01,1500,0,2021-06-07
60b9c997b6c609ad7c8c7b37,1500.01,0,0,0,0,1500.01,1500,0,2021-06-04
60b87817b6c609ad7c8aff8f,1500.01,0,0,0,0,1500.01,1500,0,2021-06-03
60b72696b6c609ad7c897e7d,1500.01,0,0,0,0,1500.01,1500,0,2021-06-02
60b48397b6c609ad7c86beef,1500.01,0,0,0,0,1500.01,1500,0,2021-05-31
60b08f17b6c609ad7c82b8d9,1500.01,0,0,0,0,1500.01,1500,0,2021-05-28
60af3d97b6c609ad7c810d8a,1500.01,0,0,0,0,1500.01,1500,0,2021-05-27
60adec18b6c609ad7c7f6fcb,1500.01,0,0,0,0,1500.01,1500,0,2021-05-26
60ac9a97b6c609ad7c7d51e0,1500.01,0,0,0,0,1500.01,1500,0,2021-05-25
60ab4917b6c609ad7c7b685d,1500.01,0,0,0,0,1500.01,1500,0,2021-05-24
60a75497b6c609ad7c77ca3f,1500.01,0,0,0,0,1500.01,1500,0,2021-05-21
60a60317b6c609ad7c766774,1500.01,0,0,0,0,1500.01,1500,0,2021-05-20
60a4b197b6c609ad7c74e881,1500.01,0,0,0,0,1500.01,1500,0,2021-05-19
60a36017b6c609ad7c7379c8,1500.01,0,0,0,0,1500.01,1500,0,2021-05-18
60a20e97b6c609ad7c721cce,1500.01,0,0,0,0,1500.01,1500,0,2021-05-17
609cc897b6c609ad7c6d4520,1500.01,0,0,0,0,1500.01,1500,0,2021-05-13
609b7716b6c609ad7c6bbd00,1500.01,0,0,0,0,1500.01,1500,0,2021-05-12
609a2597b6c609ad7c6a1ba7,1500.01,0,0,0,0,1500.01,1500,0,2021-05-11
6098d416b6c609ad7c68b7fa,1500.01,0,0,0,0,1500.01,1500,0,2021-05-10
6094df97b6c609ad7c653176,1500.01,0,0,0,0,1500.01,1500,0,2021-05-07
6093870eb6c609ad7c63a7a4,1500.01,0,0,0,0,1500.01,1500,0,2021-05-06
6092358fb6c609ad7c622a62,1500.01,0,0,0,0,1500.01,1500,0,2021-05-05
6090e40fb6c609ad7c60b580,1500.01,0,0,0,0,1500.01,1500,0,2021-05-04
608f928eb6c609ad7c5f3736,1500.01,0,0,0,0,1500.01,1500,0,2021-05-03
608b9e0eb6c609ad7c5b78a0,1500.01,0,0,0,0,1500.01,1500,0,2021-04-30
608a4c8eb6c609ad7c59fbae,1500.01,0,0,0,0,1500.01,1500,0,2021-04-29
